model_id,maximum_seating
281274851,5
281274857,8
281274858,8
281274907,8
281274972,5
281274973,5
281274974,8
281274975,5
281274976,7
281275033,5
281275050,5
281275054,7
281275055,7
281275058,7
281275083,5
281275085,7
281275086,5
281275094,
281275096,5
281275112,5
281275242,5
281275243,7
281275244,5
281275245,5
281275546,5
281275551,5
281275552,5
281275553,5
281275554,5
281275646,5
281275773,
281275774,7
281275775,
281275998,5
281276000,8
281276001,5
281276002,5
281276003,5
281276004,5
281276057,5
281276254,7
281276271,7
281276272,7
281276273,7
281276401,7
281276419,7
281276535,5
281276536,
281276537,
281276538,7
281276610,7
281276613,5
281276614,7
281276641,5
281276648,5
281276657,7
281276745,5
281276746,5
281276747,5
281276794,7
281276795,8
281276798,8
281276799,8
281276800,8
281276801,5
281276802,8
281276803,5
281276804,
281276805,
281276806,
281276807,
281276808,
281276840,5
281276844,5
281276845,5
281276846,5
281276873,5
281276986,5
281277115,5
281277117,5
281277118,5
281277120,5
281277122,5
281277123,5
281277188,5
281277190,5
281277420,5
281277421,5
281277453,7
281277456,7
281277457,7
281277458,7
281277459,5
281277460,5
281277462,5
281277463,5
281277464,5
281277465,5
281277466,5
281277468,5
281277471,5
281277535,5
281277536,5
281277596,
281277608,5
281277623,2
281277624,3
281277625,2
281277626,8
281277627,7
281277677,8
281277678,5
281277679,5
281277705,5
281277706,5
281277911,5
281278008,5
281278010,5
281278011,8
281278013,5
281278014,5
281278231,5
281278247,5
281278248,
281278249,5
281278251,5
281278252,5
281278277,5
281278301,5
281278340,8
281278341,8
281278467,7
281278470,8
281278474,7
281278475,5
281278497,5
281278501,5
281278502,5
281278507,5
281278528,8
281278727,5
281278729,5
281278790,5
281278791,5
281278792,7
281278794,5
281278795,
281278797,5
281278815,5
281278818,5
281278819,5
281278820,5
281279018,5
281279034,5
281279036,7
281279037,7
281279039,7
281279043,5
281279052,8
281279056,5
281279057,5
281279114,5
281279127,5
281279168,5
281279212,5
281279255,8
281279256,5
281279260,8
281279261,8
281279262,5
281279362,5
281279365,5
281279366,5
281279592,7
281279594,5
281279595,5
281279604,8
281279617,5
281279714,8
281280009,7
281280011,7
281280012,5
281280013,5
281280027,5
281280028,
281280068,5
281280071,8
281280080,5
281280114,5
281280116,5
281280118,7
281280121,5
281280122,7
281280123,5
281280127,5
281280149,8
281280193,8
281280196,7
281281373,8
281281574,5
281281576,5
281281812,5
281281813,5
281281814,5
281281815,5
281281816,5
281281817,5
281281818,5
281281820,5
281281989,8
281282066,5
281282068,5
281282069,5
281282071,5
281282247,5
281282613,5
281283162,8
281283164,5
281283165,5
281283270,8
281283271,5
281283470,
281283472,5
281283473,
281283474,5
281283696,5
281283697,5
281283698,5
281283699,5
281283700,5
281283701,5
281283703,5
281283705,5
281283706,5
281283707,5
281283708,5
281284016,5
281284104,5
281284105,7
281284127,5
281284151,5
281284153,5
281284313,5
281284314,5
281284315,5
281284316,5
281284317,5
281284319,5
281284538,5
281284539,5
281284541,5
281284543,5
281284667,7
281284668,7
281284669,5
281284673,5
281284809,7
281284860,5
281285082,5
281285083,7
281285085,5
281285088,5
281285519,8
281285521,
281285522,7
281285524,8
281285530,8
281285532,8
281285597,5
281285598,5
281285599,5
281285600,5
281285601,7
281285602,5
281285603,5
281285604,5
281286720,7
281286721,7
281286724,5
281287220,5
281287228,5
281287357,5
281287365,7
281287368,5
281287370,5
281287371,7
281287373,5
281287374,5
281287384,5
281287386,5
281287516,5
281287611,5
281287612,7
281287613,7
281288145,5
281288148,7
281288152,7
281288182,7
281288197,5
281288340,5
281288939,7
281288949,5
281288950,5
281288951,5
281289063,7
281289089,5
281289091,5
281289119,7
281289120,5
281289124,5
281289180,5
281289181,5
281289182,5
281289184,5
281289185,5
281289186,5
281289187,5
281289188,5
281289190,5
281289195,5
281289196,5
281289197,5
281289198,5
281289260,5
281289275,7
281289286,5
281289287,5
281289288,5
281289338,8
281289397,8
281289471,5
281289472,
281289473,5
281289474,5
281289475,5
281289486,5
281289490,7
281289497,5
281289499,5
281289507,5
281289508,5
281289509,5
281289510,5
281289511,7
281289512,7
281289571,5
281289572,7
281289665,5
281289684,5
281289690,7
281289728,5
281289730,8
281289749,7
281289750,5
281289756,5
281289759,5
281289760,5
281289877,5
281289878,5
281290027,5
281290028,5
281290029,9
281290054,5
281290107,5
281290108,5
281290109,5
281290110,5
281290111,5
281290219,7
281290222,8
281290223,8
281290224,8
281290226,5
281290270,7
281290341,5
281290342,5
281290343,5
281290345,5
281290346,5
281290347,5
281290348,5
281290350,5
281290356,5
281290357,5
281290359,5
281290570,5
281290571,7
281290572,5
281290573,5
281290574,5
281290575,7
281290576,7
281290577,7
281290732,5
281290733,5
281290734,5
281290735,5
281290736,5
281290737,5
281290738,5
281290739,5
281290740,5
281290741,5
281290742,5
281290826,5
281290828,5
281290829,5
281290873,5
281290874,5
281290875,5
281290876,5
281290877,5
281290880,5
281290884,5
281290885,5
281290886,5
281290887,
281291007,5
281291008,5
281291009,5
281291010,5
281291011,5
281291012,5
281291018,
281291019,
281291020,
281291021,
281291022,
281291023,
281291025,
281291026,
281291027,
281291028,
281291029,
281291030,5
281291031,
281291033,
281291034,
281291037,
281291043,
281291044,
281291053,5
281291066,5
281291067,5
281291068,5
281291069,5
281291070,5
281291071,5
281291072,5
281291073,5
281291074,5
281291075,5
281291076,5
281291077,5
281291078,5
281291079,5
281291080,5
281291081,5
281291082,5
281291085,7
281291250,5
281291251,5
281291252,5
281291253,5
281291274,7
281291283,7
281291284,5
281291286,5
281291287,8
281291288,5
281291290,8
281291291,8
281291294,8
281291297,5
281291303,8
281291310,5
281291314,5
281291315,5
281291321,5
281291322,5
281291324,5
281291396,5
281291398,5
281291399,5
281291403,5
281291404,5
281291405,5
281291445,7
281291508,5
281291509,5
281291510,5
281291511,5
281291512,5
281291513,5
281291515,
281291518,
281291520,
281291521,
281291522,
281291523,
281291524,7
281291526,5
281291528,
281291580,5
281291581,7
281291582,7
281291583,7
281291584,7
281291585,5
281291586,7
281291587,5
281291672,5
281291673,5
281291749,5
281291752,5
281291848,5
281291850,5
281291851,5
281291853,5
281291854,5
281291855,5
281291857,5
281291860,5
281291861,
281291864,
281291865,5
281291866,5
281291870,5
281291872,5
281291874,7
281291875,2
281291998,5
281292007,
281292008,
281292009,
281292010,5
281292011,
281292012,5
281292013,
281292014,5
281292081,5
281292082,5
281292083,5
281292084,5
281292085,5
281292086,5
281292087,5
281292088,5
281292089,5
281292090,5
281292091,5
281292092,5
281292093,5
281292094,5
281292095,5
281292096,5
281292097,5
281292172,5
281292306,5
281292307,5
281292415,5
281292416,5
281292418,7
281292453,5
281292454,5
281292455,5
281292456,5
281292457,5
281292458,5
281292461,5
281292462,5
281292463,5
281292464,5
281292465,5
281292466,5
281292534,5
281292643,5
281292644,5
281292645,5
281292646,5
281292649,5
281292650,5
281292651,5
281292652,5
281292653,5
281292654,5
281292655,5
281292656,5
281292657,5
281292680,5
281292681,5
281292682,5
281292683,5
281292684,5
281292685,5
281292686,5
281292757,5
281292800,5
281292906,5
281292972,5
281293022,5
281293023,5
281293024,5
281293025,5
281293026,5
281293027,5
281293028,5
281293029,5
281293030,5
281293031,5
281293032,5
281293033,5
281293112,5
281293116,5
281293117,5
281293283,5
281293284,5
281293285,5
281293298,7
281293299,5
281293300,5
281293301,5
281293302,7
281293343,
281293347,2
281293348,
281293349,
281293350,
281293351,
281293355,
281293422,5
281293424,9
281293425,5
281293426,5
281293427,5
281293485,7
281293488,5
281293489,7
281293490,7
281293491,7
281293492,7
281293706,5
281293707,5
281293798,5
281293799,5
281293843,8
281293844,5
281293885,5
281293886,5
281293889,
281294039,5
281294040,5
281294041,5
281294042,5
281294043,5
281294044,5
281294045,5
281294046,5
281294047,5
281294048,5
281294049,5
281294050,5
281294052,5
281294053,5
281294054,5
281294055,5
281294056,5
281294065,5
281294066,5
281294067,5
281294068,5
281294069,5
281294070,5
281294071,5
281294072,5
281294073,5
281294074,5
281294075,5
281294076,5
281294077,5
281294078,5
281294079,5
281294080,5
281294081,5
281294082,5
281294083,5
281294084,5
281294085,5
281294086,5
281294087,5
281294088,5
281294090,5
281294091,5
281294092,5
281294093,5
281294094,5
281294095,5
281294096,5
281294097,5
281294098,5
281294099,5
281294100,5
281294101,5
281294103,5
281294104,5
281294105,5
281294106,5
281294108,5
281294109,5
281294110,5
281294111,5
281294112,5
281294113,5
281294114,5
281294115,5
281294116,5
281294117,5
281294118,5
281294119,5
281294120,5
281294121,5
281294122,5
281294123,5
281294124,5
281294125,5
281294126,5
281294127,5
281294128,5
281294206,7
281294209,5
281294210,5
281294223,8
281294225,5
281294249,5
281294250,5
281294251,5
281294252,5
281294253,5
281294254,5
281294255,5
281294256,5
281294257,5
281294277,5
281294279,5
281294394,5
281294395,8
281294396,7
281294397,5
281294402,5
281294405,8
281294406,5
281294407,7
281294413,5
281294415,5
281294416,5
281294418,5
281294537,5
281294538,5
281294539,5
281294540,5
281294541,5
281294542,5
281294543,5
281294556,
281294557,
281294559,
281294560,5
281294807,5
281294829,5
281294990,7
281294991,5
281295069,5
281295070,5
281295071,5
281295072,6
281295074,5
281295075,5
281295076,5
281295077,5
281295083,5
281295084,5
281295085,5
281295086,5
281295089,5
281295090,5
281295091,5
281295093,5
281295094,7
281295095,5
281295096,5
281295099,5
281295133,8
281295232,5
281295234,5
281295236,5
281295237,5
281295238,5
281295239,5
281295240,5
281295241,5
281295242,5
281295243,5
281295245,5
281295246,5
281295247,5
281295248,5
281295249,7
281295250,5
281295251,5
281295252,5
281295253,5
281295377,7
281295381,7
281295382,7
281295383,7
281295649,5
281295651,5
281295652,5
281295653,5
281295654,5
281295669,5
281295706,7
281295707,5
281295709,5
281295973,5
281296081,5
281296082,5
281296083,7
281296084,5
281296085,5
281296626,5
281296671,5
281296673,5
281296800,7
281296802,5
281296803,7
281296959,5
281296960,7
281296963,7
281296965,5
281296968,7
281297287,8
281297298,5
281297299,2
281297593,5
281297604,7
281297605,7
281297628,5
281297631,5
281297651,5
281297656,5
281297684,8
281297728,7
281297748,5
281297750,5
281297752,5
281297756,5
281297760,7
281297765,5
281297766,5
281297771,7
281297782,5
281297785,5
281297786,5
281297789,5
281297790,2
281297791,
281297792,2
281297794,7
281297798,5
281297799,7
281297803,5
281297804,8
281297806,5
281297808,7
281297820,7
281297828,7
281297834,5
281297840,
281297849,7
281298034,
281298098,7
281298101,7
281298104,5
281298105,7
281298271,7
281298272,8
281298749,5
281298974,7
281298975,5
281298998,7
281299068,5
281299070,5
281299189,7
281299190,7
281299425,5
281299630,5
281299671,5
281299672,7
281299673,5
281299674,5
281299675,8
281300010,5
281300011,5
281300013,8
281300017,5
281300023,5
281300025,9
281300034,7
281300036,5
281300037,5
281300038,5
281300039,5
281300040,8
281300042,5
281300043,15
281300044,5
281300050,5
281300060,5
281300170,7
281300171,5
281300172,7
281300209,7
281300210,5
281300211,5
281300213,5
281300216,5
281300218,7
281300219,
281300223,7
281300236,8
281300237,5
281300238,7
281300240,7
281300255,8
281300260,7
281300262,5
281300263,5
281300264,5
281300266,7
281300268,7
281300278,7
281300279,8
281300284,5
281300304,5
281300306,7
281300323,5
281300504,8
281300669,5
281300672,7
281300701,5
281300702,5
281300703,5
281300704,5
281300706,5
281300709,5
281300710,5
281300716,5
281300717,5
281300722,5
281300723,5
281300728,5
281300730,7
281300859,5
281300861,5
281300862,5
281300863,5
281300864,5
281300865,5
281300866,5
281300868,5
281300869,5
281300870,5
281300872,5
281300887,5
281301006,5
281301010,5
281301014,7
281301017,7
281301024,5
281301025,5
281301026,8
281301028,5
281301035,5
281301037,5
281301107,5
281301109,5
281301111,5
281301112,7
281301114,5
281301387,5
281301388,5
281301390,5
281301392,5
281301393,5
281301394,5
281301395,5
281301397,5
281301399,5
281301400,5
281301401,8
281301405,5
281301406,5
281301407,5
281301409,5
281301412,7
281301415,5
281301416,5
281301459,5
281301512,5
281301513,8
281301514,4
281301515,5
281301518,5
281301519,5
281301520,5
281301522,5
281301523,5
281301525,5
281301704,5
281301708,7
281301820,5
281301862,5
281301863,5
281301989,8
281301990,7
281301991,7
281301993,5
281301994,5
281301995,7
281302407,5
281302408,5
281302409,8
281302586,8
281302587,5
281302589,5
281302590,7
281302795,5
281302796,8
281302798,7
281302801,5
281302818,5
281302871,5
281302872,5
281302873,7
281302874,7
281302875,5
281302876,5
281302877,7
281302878,5
281302991,8
281302992,5
281302993,5
281302994,5
281302996,5
281302997,5
281302999,5
281303008,5
281303022,5
281303032,5
281303307,7
281303360,5
281303544,5
281303636,8
281303637,8
281303641,8
281303657,8
281303658,5
281303679,5
281303680,7
281303682,5
281303683,5
281303726,7
281303741,5
281303804,7
281303817,5
281303818,5
281303826,5
281303829,5
281303957,5
281304155,5
281304156,7
281304157,5
281304507,8
281304589,5
281304590,5
281304592,8
281304593,5
281304598,5
281304607,5
281304609,5
281304610,5
281304612,7
281304613,5
281304614,5
281304615,7
281304616,5
281304617,5
281304618,7
281304620,5
281304621,5
281304623,5
281304625,8
281304626,7
281304628,5
281304630,5
281304631,5
281304632,5
281304633,5
281304711,5
281304779,
281304780,7
281304821,5
281304822,5
281304823,7
281304824,5
281304863,7
281304895,5
281304897,5
281304941,5
281304942,5
281305109,8
281305127,8
281305130,5
281305134,5
281305136,5
281305137,5
281305141,8
281305180,5
281305229,5
281305230,5
281305326,5
281305328,5
281305331,5
281305332,5
281305334,5
281305335,15
281305336,5
281305337,5
281305338,5
281305341,7
281305342,5
281305343,5
281305431,5
281305439,5
281305440,5
281305443,5
281305446,5
281305447,5
281305451,5
281305560,9
281305561,7
281305562,5
281305563,5
281305566,5
281305567,5
281305569,5
281305575,5
281305576,5
281305670,8
281305671,5
281305672,8
281305674,8
281305675,5
281305676,5
281305677,8
281305678,8
281305679,7
281305680,8
281305681,8
281305683,5
281305684,8
281305685,8
281305687,8
281305688,7
281305694,5
281305695,8
281305697,5
281305698,5
281305699,8
281305700,8
281305759,7
281305760,7
281305761,7
281305765,7
281305766,7
281305774,7
281305941,9
281305942,5
281305947,7
281305970,7
281305972,7
281305973,5
281305974,5
281305975,5
281305976,7
281305977,5
281305978,5
281305979,5
281305980,5
281305981,5
281305983,5
281305985,5
281305989,5
281305992,
281305993,5
281305995,5
281305997,5
281305998,5
281305999,5
281306036,5
281306050,5
281306051,5
281306137,8
281306214,5
281306215,5
281306216,5
281306217,5
281306345,7
281306347,5
281306348,5
281306349,5
281306350,5
281306351,5
281306352,5
281306353,5
281306357,5
281306358,5
281306399,15
281306400,5
281306494,5
281306495,5
281306498,5
281306499,5
281306517,5
281306525,5
281306526,5
281306554,5
281306555,15
281306560,5
281306562,2
281306564,5
281306565,5
281306608,
281306654,5
281306655,5
281306656,8
281306808,8
281306809,7
281306816,5
281306817,8
281307109,5
281307118,5
281307129,5
281307138,7
281307139,3
281307141,5
281307224,5
281307225,5
281307227,5
281307233,5
281307515,
281307516,5
281307517,5
281307558,5
281307559,7
281307560,7
281307561,5
281307562,5
281307563,7
281307635,5
281307636,8
281307637,5
281307638,5
281307639,5
281307640,5
281307641,
281307660,5
281307661,7
281307663,8
281307664,7
281307687,5
281307688,7
281307689,5
281307690,5
281307696,7
281307851,5
281307853,8
281307876,5
281307902,5
281307904,5
281307905,5
281307918,5
281307919,8
281307920,8
281307921,5
281307922,7
281307927,5
281308079,5
281308080,5
281308281,7
281308282,7
281308283,5
281308341,5
281308495,15
281308497,7
281308499,15
281308589,7
281308590,7
281308603,5
281308604,5
281308605,5
281308606,5
281308607,5
281308644,5
281308698,5
281308699,5
281308703,
281308705,5
281308724,5
281308726,5
281308727,5
281308728,5
281308738,5
281308772,5
281308773,9
281308780,5
281308884,
281308887,8
281308892,5
281309191,5
281309194,5
281309197,5
281309198,5
281309201,7
281309202,7
281309204,5
281309205,5
281309282,5
281309467,5
281309486,7
281309488,5
281309492,5
281309611,5
281309612,7
281309613,5
281309614,5
281309615,5
281309616,5
281309617,5
281309618,5
281309619,7
281309620,7
281309621,5
281309623,7
281309624,7
281309654,5
281309655,5
281309657,5
281309717,7
281309718,7
281309745,2
281309746,7
281309747,3
281309770,5
281309771,5
281309896,5
281309942,5
281309943,
281309949,5
281309951,5
281309993,8
281310003,5
281310007,8
281310010,5
281310033,7
281310257,5
281310385,5
281310705,
281310708,7
281310709,7
281310716,5
281310726,8
281310730,5
281310762,5
281310766,5
281310767,5
281310788,5
281310838,5
281310839,5
281310890,5
281310892,5
281310893,
281311042,5
281311043,5
281311044,5
281311046,5
281311047,5
281311048,5
281311049,7
281311050,5
281311051,5
281311067,
281311068,
281311082,5
281311083,5
